datetime,DSWRF_0_6_W_m2,DSWRF_6_12_W_m2,DSWRF_12_18_W_m2,DSWRF_18_24_W_m2,DSWRF_24h_mean_W_m2,DSWRF_24h_MJ_m2
2022-10-26,0.0,165.024,849.48,213.44,306.986,26.5235904
2022-10-27,0.0,61.42,411.78,248.24,180.36,15.583104000000002
2022-10-28,0.0,177.04,958.8,253.056,347.224,30.0001536
2022-10-29,0.0,60.816,558.02,197.296,204.03300000000002,17.6284512
2022-10-30,0.0,127.424,753.5,128.112,252.259,21.7951776
2022-10-31,0.0,4.16,28.34,6.96,9.865,0.8523360000000001
2022-11-01,0.0,185.28,999.4,268.928,363.40200000000004,31.397932800000007
2022-11-02,0.0,189.36,998.58,267.904,363.961,31.4462304
2022-11-03,0.0,185.504,980.88,265.888,358.068,30.9370752
2022-11-04,0.0,189.904,983.08,267.136,360.03,31.106592
2022-11-05,0.0,189.52,984.08,266.208,359.95200000000006,31.099852800000008
2022-11-06,0.0,186.64,943.28,189.248,329.79200000000003,28.494028800000002
2022-11-07,0.0,190.432,987.16,270.0,361.89799999999997,31.2679872
2022-11-08,0.0,188.288,979.48,268.832,359.15,31.03056
2022-11-09,0.0,193.6,992.9,267.856,363.589,31.4140896
2022-11-10,0.0,192.384,929.42,140.976,315.69499999999994,27.276047999999996
2022-11-11,0.0,76.28,519.28,198.912,198.618,17.1605952
2022-11-12,0.0,186.06,741.42,150.496,269.494,23.284281600000003
2022-11-13,0.0,15.74,317.36,178.192,127.82300000000001,11.043907200000001
2022-11-14,0.0,164.68,965.06,278.688,352.10699999999997,30.4220448
2022-11-15,0.0,196.76,993.86,280.976,367.899,31.7864736
2022-11-16,0.0,198.68,997.9,283.072,369.913,31.960483200000002
2022-11-17,0.0,201.82,1008.76,286.992,374.393,32.3475552
2022-11-18,0.0,197.58,996.6,285.9,370.02,31.969728
2022-11-19,0.0,192.08,994.96,286.848,368.472,31.8359808
2022-11-20,0.0,192.26,971.6,238.464,350.581,30.290198400000005
2022-11-21,0.0,106.78,357.58,50.592,128.738,11.122963200000001
2022-11-22,0.0,38.62,332.42,93.872,116.22800000000001,10.042099200000001
2022-11-23,0.0,203.18,1014.08,294.608,377.967,32.6563488
2022-11-24,0.0,199.8,998.84,294.912,373.38800000000003,32.26072320000001
2022-11-25,0.0,202.32,1009.38,299.98,377.92,32.652288000000006
2022-11-26,0.0,197.42,984.6,193.088,343.777,29.7023328
2022-11-27,0.0,192.82,696.24,185.72,268.695,23.215248
2022-11-28,0.0,169.98,942.16,267.3,344.85999999999996,29.795903999999997
2022-11-29,0.0,192.52,733.18,97.7,255.85,22.10544
2022-11-30,0.0,188.64,754.86,97.76,260.315,22.491216
2022-12-01,0.0,191.38,830.82,296.976,329.794,28.4942016
2022-12-02,0.0,162.78,673.9,209.408,261.522,22.5955008
2022-12-03,0.0,167.12,944.24,183.744,323.776,27.974246400000002
2022-12-04,0.0,188.46,702.84,150.24,260.385,22.497264
2022-12-05,0.0,190.2,790.56,154.48,283.81,24.521184
2022-12-06,0.0,191.92,981.26,290.16,365.83500000000004,31.608144000000006
2022-12-07,0.0,191.96,983.24,307.696,370.72400000000005,32.030553600000005
2022-12-08,0.0,190.66,980.28,283.488,363.607,31.415644800000003
2022-12-09,0.0,189.16,935.84,276.74,350.435,30.277584
2022-12-10,0.0,149.06,927.66,115.88,298.15,25.76016
2022-12-11,0.0,73.4,926.84,279.52,319.94,27.642816
2022-12-12,0.0,171.16,727.72,104.88,250.94,21.681216000000003
2022-12-13,0.0,193.72,1023.24,331.8,387.19,33.453216000000005
2022-12-14,0.0,197.1,1016.06,329.728,385.722,33.3263808
2022-12-15,0.0,189.38,945.0,94.56,307.235,26.545104000000002
2022-12-16,0.0,189.48,999.4,244.42,358.325,30.95928
2022-12-17,0.0,191.72,984.16,283.96,364.96,31.532544
2022-12-18,0.0,100.48,667.68,272.64,260.2,22.48128
2022-12-19,0.0,180.52,923.8,101.52,301.46,26.046143999999998
2022-12-20,0.0,183.48,951.02,276.368,352.717,30.4747488
2022-12-21,0.0,183.58,992.88,310.528,371.747,32.118940800000004
2022-12-22,0.0,183.9,996.12,335.12,378.78499999999997,32.727024
2022-12-23,0.0,177.54,995.24,336.06,377.21,32.590944
2022-12-24,0.0,183.24,996.3,338.048,379.397,32.7799008
2022-12-25,0.0,155.96,697.38,40.512,223.46300000000002,19.307203200000004
2022-12-26,0.0,175.64,705.34,147.024,257.001,22.2048864
2022-12-27,0.0,173.56,573.56,72.44,204.89,17.702496
2022-12-28,0.0,36.72,907.5,344.04,322.065,27.826416000000002
2022-12-29,0.0,176.3,1004.22,351.64,383.03999999999996,33.094656
2022-12-30,0.0,181.58,1015.06,351.4,387.01,33.437664
2022-12-31,0.0,176.32,999.22,345.26,380.2,32.84928
2023-01-01,0.0,46.22,932.14,191.1,292.365,25.260336000000002
2023-01-02,0.0,99.78,676.46,218.192,248.608,21.4797312
2023-01-03,0.0,173.94,1006.56,300.976,370.369,31.999881600000005
2023-01-04,0.0,171.06,1000.22,330.832,375.528,32.4456192
2023-01-05,0.0,169.968,1000.0,352.14,380.52700000000004,32.877532800000004
2023-01-06,0.0,169.84,1006.5,356.14,383.12,33.101568
2023-01-07,0.0,169.74,1009.9,359.12,384.68999999999994,33.237216
2023-01-08,0.0,165.7,997.76,355.3,379.69,32.805216
2023-01-09,0.0,157.56,869.86,161.92,297.33500000000004,25.689744000000005
2023-01-10,0.0,158.88,675.6,112.16,236.66,20.447424
2023-01-11,0.0,158.34,972.5,239.12,342.49,29.591136000000002
2023-01-12,0.0,157.64,718.88,128.28,251.2,21.70368
2023-01-13,0.0,150.94,543.16,38.44,183.135,15.822864000000001
2023-01-14,0.0,126.46,482.68,52.66,165.45,14.29488
2023-01-15,0.0,39.34,839.78,173.1,263.055,22.727952000000002
2023-01-16,0.0,118.4,556.94,38.7,178.51000000000002,15.423264000000003
2023-01-17,0.0,148.04,688.44,294.928,282.852,24.4384128
2023-01-18,0.0,146.0,581.04,186.848,228.47199999999998,19.739980799999998
2023-01-19,0.0,146.7,961.34,193.984,325.506,28.123718399999998
2023-01-20,0.0,144.528,625.06,121.696,222.821,19.2517344
2023-01-21,0.0,138.14,754.92,110.656,250.92899999999997,21.6802656
2023-01-22,0.0,141.7,920.84,338.192,350.183,30.2558112
2023-01-23,0.0,141.98,960.84,343.088,361.477,31.2316128
2023-01-24,0.0,144.976,977.14,349.392,367.877,31.784572800000003
2023-01-25,0.0,137.392,929.76,325.232,348.096,30.0754944
2023-01-26,0.0,127.92,646.9,79.008,213.457,18.442684800000002
2023-01-27,0.0,117.36,614.44,202.4,233.55,20.178720000000002
2023-01-28,0.0,132.512,412.5,76.56,155.39299999999997,13.425955199999999
2023-01-29,0.0,130.94,710.98,188.272,257.548,22.2521472
2023-01-30,0.0,119.28,926.1,109.472,288.713,24.944803200000003
2023-01-31,0.0,131.488,854.92,276.528,315.734,27.2794176
2023-02-01,0.0,130.128,930.32,298.048,339.624,29.343513600000005
2023-02-02,0.0,129.68,806.96,82.128,254.69200000000004,22.005388800000006
2023-02-03,0.0,84.8,512.72,170.304,191.956,16.5849984
2023-02-04,0.0,123.7,779.84,54.016,239.389,20.6832096
2023-02-05,0.0,119.36,976.04,346.896,360.57399999999996,31.153593599999997
2023-02-06,0.0,126.752,947.84,337.968,353.14000000000004,30.511296000000005
2023-02-07,0.0,127.392,954.2,336.624,354.55400000000003,30.633465600000005
2023-02-08,0.0,126.112,948.16,322.496,349.192,30.170188800000002
2023-02-09,0.0,15.936,510.72,151.568,169.556,14.649638400000002
2023-02-10,0.0,114.352,655.904,265.696,258.988,22.3765632
2023-02-11,0.0,120.14,922.864,205.568,312.14300000000003,26.969155200000003
2023-02-12,0.0,123.08,943.344,328.08,348.626,30.1212864
2023-02-13,0.0,118.52,740.608,172.544,257.918,22.284115200000002
2023-02-14,0.0,48.66,730.72,109.536,222.22899999999998,19.2005856
2023-02-15,0.0,112.16,872.544,270.864,313.892,27.1202688
2023-02-16,0.0,117.136,882.08,170.704,292.48,25.270272000000002
2023-02-17,0.0,37.488,348.752,323.472,177.428,15.3297792
2023-02-18,0.0,119.6,970.688,330.24,355.132,30.6834048
2023-02-19,0.0,106.18,912.512,302.48,330.293,28.537315200000002
2023-02-20,0.0,55.02,278.0,123.36,114.095,9.857808
2023-02-21,0.0,110.24,911.824,305.232,331.824,28.669593600000002
2023-02-22,0.0,98.544,880.384,276.896,313.956,27.125798400000004
2023-02-23,0.0,93.296,603.856,144.32,210.368,18.1757952
2023-02-24,0.0,19.968,753.76,194.464,242.048,20.9129472
2023-02-25,0.0,104.62,853.168,287.728,311.379,26.903145600000002
2023-02-26,0.0,104.768,859.44,108.8,268.252,23.1769728
2023-02-27,0.0,106.096,900.688,287.248,323.508,27.9510912
2023-02-28,0.0,102.448,784.384,140.08,256.728,22.1812992
2023-03-01,0.0,100.832,876.608,212.288,297.432,25.698124800000002
2023-03-02,0.0,83.216,627.616,41.904,188.184,16.2590976
2023-03-03,0.0,34.16,124.976,95.312,63.611999999999995,5.4960768
2023-03-04,0.0,95.888,812.576,264.576,293.26,25.337664
2023-03-05,0.0,97.26,865.536,269.456,308.063,26.6166432
2023-03-06,0.0,98.84,681.184,81.616,215.41,18.611424
2023-03-07,0.0,92.96,841.024,201.312,283.824,24.5223936
2023-03-08,0.0,94.576,864.352,259.568,304.624,26.319513600000004
2023-03-09,0.0,94.416,850.112,257.76,300.572,25.9694208
2023-03-10,0.0,92.528,774.064,123.472,247.516,21.3853824
2023-03-11,0.0,93.792,848.544,255.84,299.544,25.8806016
2023-03-12,0.0,91.264,834.416,250.832,294.12800000000004,25.412659200000004
2023-03-13,0.0,89.28,549.424,56.352,173.76399999999998,15.0132096
2023-03-14,0.0,63.392,504.64,56.304,156.084,13.485657600000001
2023-03-15,0.0,12.784,99.488,40.368,38.160000000000004,3.2970240000000004
2023-03-16,0.0,52.56,743.664,207.344,250.892,21.6770688
2023-03-17,0.0,71.728,765.312,157.632,248.668,21.484915200000003
2023-03-18,0.0,86.592,817.216,202.672,276.62,23.899968
2023-03-19,0.0,76.832,785.92,197.024,264.94399999999996,22.891161599999997
2023-03-20,0.0,83.696,566.304,26.624,169.156,14.615078400000002
2023-03-21,0.0,82.272,767.84,38.48,222.14800000000002,19.193587200000003
2023-03-22,0.0,81.424,737.536,89.936,227.224,19.6321536
2023-03-23,0.0,79.84,604.592,111.376,198.952,17.1894528
2023-03-24,0.0,75.84,516.48,118.336,177.66400000000002,15.350169600000003
2023-03-25,0.0,52.992,636.704,70.288,189.99599999999998,16.415654399999998
2023-03-26,0.0,35.536,787.52,218.8,260.464,22.5040896
2023-03-27,0.0,83.232,814.8,221.648,279.91999999999996,24.185087999999997
2023-03-28,0.0,78.88,763.184,153.408,248.868,21.5021952
2023-03-29,0.0,69.68,633.264,140.816,210.94,18.225216
2023-03-30,0.0,15.808,357.936,169.168,135.728,11.726899200000002
2023-03-31,0.0,74.12,739.744,50.496,216.09,18.670176
2023-04-01,0.0,76.848,807.664,213.36,274.46799999999996,23.714035199999998
2023-04-02,0.0,81.136,805.024,207.952,273.528,23.632819200000004
2023-04-03,0.0,78.896,781.232,194.72,263.712,22.7847168
2023-04-04,0.0,69.232,605.664,148.752,205.91199999999998,17.7907968
2023-04-05,0.0,26.48,102.24,12.8,35.38,3.0568320000000004
2023-04-06,0.0,4.112,110.976,23.552,34.66,2.994624
2023-04-07,0.0,13.488,336.816,82.88,108.29599999999999,9.356774399999999
2023-04-08,0.0,67.152,466.64,118.656,163.11200000000002,14.092876800000003
2023-04-09,0.0,67.4,682.736,117.52,216.914,18.7413696
2023-04-10,0.0,66.98,668.672,134.864,217.62900000000002,18.803145600000004
2023-04-11,0.0,55.456,701.072,170.432,231.74,20.022336000000003
2023-04-12,0.0,65.48,713.184,171.792,237.614,20.529849600000002
2023-04-13,0.0,63.696,538.528,76.96,169.79600000000002,14.670374400000002
2023-04-14,0.0,9.936,217.552,94.288,80.444,6.950361600000001
2023-04-15,0.0,61.472,606.896,147.36,203.932,17.6197248
2023-04-16,0.0,23.84,157.568,35.888,54.324000000000005,4.693593600000001
2023-04-17,0.0,19.136,476.416,29.504,131.264,11.341209600000001
2023-04-18,0.0,61.712,703.456,162.208,231.844,20.031321600000002
2023-04-19,0.0,63.04,551.312,19.344,158.424,13.687833600000001
2023-04-20,0.0,62.848,710.272,161.056,233.544,20.1782016
2023-04-21,0.0,63.168,710.784,158.72,233.168,20.1457152
2023-04-22,0.0,49.328,676.0,152.976,219.576,18.9713664
2023-04-23,0.0,58.8,657.136,127.136,210.76799999999997,18.2103552
2023-04-24,0.0,57.424,558.784,31.824,162.00799999999998,13.997491199999999
2023-04-25,0.0,24.544,537.376,29.888,147.952,12.7830528
2023-04-26,0.0,15.424,467.232,128.544,152.8,13.201920000000001
2023-04-27,0.0,54.688,657.424,140.0,213.028,18.4056192
2023-04-28,0.0,55.776,667.056,141.28,216.028,18.6648192
2023-04-29,0.0,54.08,651.584,137.68,210.836,18.2162304
2023-04-30,0.0,53.504,651.488,136.992,210.496,18.1868544
2023-05-01,0.0,7.024,466.224,65.184,134.608,11.630131200000001
2023-05-02,0.0,41.872,335.408,43.424,105.176,9.087206400000001
2023-05-03,0.0,11.712,154.624,5.856,43.047999999999995,3.7193471999999996
2023-05-04,0.0,8.608,96.416,8.992,28.504,2.4627456000000003
2023-05-05,0.0,6.448,177.712,76.208,65.092,5.6239488
2023-05-06,0.0,26.944,408.064,73.36,127.09200000000001,10.980748800000002
2023-05-07,0.0,36.512,503.568,39.328,144.85199999999998,12.515212799999999
2023-05-08,0.0,38.528,481.52,103.408,155.864,13.4666496
2023-05-09,0.0,49.04,624.56,125.328,199.73199999999997,17.2568448
2023-05-10,0.0,47.712,611.248,123.04,195.5,16.8912
2023-05-11,0.0,46.032,607.84,112.864,191.68400000000003,16.561497600000003
2023-05-12,0.0,45.456,606.512,118.416,192.596,16.640294400000002
2023-05-13,0.0,44.592,601.68,117.536,190.952,16.4982528
2023-05-14,0.0,44.512,599.312,114.928,189.68800000000002,16.389043200000003
2023-05-15,0.0,43.312,595.968,115.376,188.664,16.3005696
2023-05-16,0.0,43.712,600.288,116.0,190.0,16.416
2023-05-17,0.0,41.84,589.28,114.768,186.472,16.111180800000003
2023-05-18,0.0,41.664,585.328,111.808,184.7,15.95808
2023-05-19,0.0,39.344,561.776,112.928,178.512,15.423436800000001
2023-05-20,0.0,29.232,377.536,60.368,116.784,10.0901376
2023-05-21,0.0,4.928,68.304,3.136,19.092,1.6495488
2023-05-22,0.0,5.728,435.856,103.248,136.208,11.7683712
2023-05-23,0.0,37.12,552.784,103.008,173.228,14.966899200000002
2023-05-24,0.0,36.848,555.6,103.968,174.10399999999998,15.042585599999999
2023-05-25,0.0,36.848,556.304,104.16,174.32799999999997,15.0619392
2023-05-26,0.0,26.896,437.072,77.632,135.4,11.69856
2023-05-27,0.0,23.888,225.536,21.36,67.696,5.8489344
2023-05-28,0.0,3.232,97.76,73.504,43.624,3.7691136000000003
2023-05-29,0.0,34.096,360.32,21.776,104.048,8.9897472
2023-05-30,0.0,25.68,454.496,79.936,140.028,12.0984192
2023-05-31,0.0,32.864,516.08,98.128,161.76800000000003,13.976755200000003
2023-06-01,0.0,32.96,533.536,99.264,166.44,14.380416
2023-06-02,0.0,33.12,530.976,90.912,163.752,14.148172800000001
2023-06-03,0.0,32.976,540.704,89.568,165.81199999999998,14.3261568
2023-06-04,0.0,31.984,486.064,72.784,147.708,12.761971200000001
2023-06-05,0.0,23.696,422.752,89.6,134.012,11.5786368
2023-06-06,0.0,29.808,515.312,94.864,159.996,13.823654400000002
2023-06-07,0.0,29.824,515.344,95.28,160.112,13.833676800000001
2023-06-08,0.0,28.336,517.664,96.208,160.552,13.8716928
2023-06-09,0.0,30.672,529.056,96.896,164.156,14.183078400000001
2023-06-10,0.0,7.824,273.28,9.712,72.704,6.2816256
2023-06-11,0.0,0.544,17.728,8.112,6.596,0.5698944
2023-06-12,0.0,29.84,393.568,73.76,124.29199999999999,10.7388288
2023-06-13,0.0,15.408,303.04,5.312,80.94000000000001,6.993216000000001
2023-06-14,0.0,2.56,42.192,2.608,11.84,1.022976
2023-06-15,0.0,0.384,54.0,2.96,14.336,1.2386304000000001
2023-06-16,0.0,2.336,262.976,33.44,74.688,6.453043200000001
2023-06-17,0.0,28.784,527.264,98.656,163.676,14.141606399999999
2023-06-18,0.0,28.784,531.968,100.896,165.41199999999998,14.291596799999999
2023-06-19,0.0,23.22,439.808,77.632,135.16500000000002,11.678256000000003
2023-06-20,0.0,24.2,502.688,74.112,150.25,12.9816
2023-06-21,0.0,14.34,132.592,17.968,41.225,3.56184
2023-06-22,0.0,3.904,168.768,9.088,45.44,3.926016
2023-06-23,0.0,10.256,180.912,92.544,70.928,6.1281792
2023-06-24,0.0,23.28,396.688,72.288,123.064,10.6327296
2023-06-25,0.0,25.904,459.456,95.808,145.292,12.553228800000001
2023-06-26,0.0,26.08,508.272,99.44,158.44799999999998,13.689907199999999
2023-06-27,0.0,27.04,524.096,102.0,163.284,14.1077376
2023-06-28,0.0,26.32,457.504,46.992,132.704,11.465625600000001
2023-06-29,0.0,26.752,515.168,81.792,155.928,13.472179200000001
2023-06-30,0.0,21.536,153.936,92.784,67.06400000000001,5.794329600000001
2023-07-01,0.0,25.52,504.256,98.288,157.016,13.5661824
2023-07-02,0.0,26.16,514.144,101.808,160.528,13.8696192
2023-07-03,0.0,26.8,524.064,104.048,163.72799999999998,14.146099199999998
2023-07-04,0.0,26.832,526.256,105.68,164.692,14.2293888
2023-07-05,0.0,26.448,517.184,103.664,161.82399999999998,13.9815936
2023-07-06,0.0,22.88,515.28,97.168,158.832,13.7230848
2023-07-07,0.0,6.288,231.072,38.688,69.012,5.9626368
2023-07-08,0.0,2.352,440.176,102.88,136.35199999999998,11.780812799999998
2023-07-09,0.0,24.672,414.432,65.392,126.12400000000001,10.8971136
2023-07-10,0.0,9.6,86.272,21.056,29.232,2.5256448000000002
2023-07-11,0.0,1.456,68.8,19.232,22.372,1.9329408000000001
2023-07-12,0.0,13.424,193.696,4.592,52.928000000000004,4.572979200000001
2023-07-13,0.0,0.832,23.776,5.2,7.452,0.6438528
2023-07-14,0.0,24.56,239.408,30.592,73.63999999999999,6.362495999999999
2023-07-15,0.0,29.568,552.352,113.904,173.956,15.0297984
2023-07-16,0.0,27.712,541.2,112.848,170.44,14.726016000000001
2023-07-17,0.0,28.192,497.024,109.248,158.616,13.704422400000002
2023-07-18,0.0,30.544,562.784,119.104,178.108,15.388531200000001
2023-07-19,0.0,29.744,546.48,100.064,169.072,14.6078208
2023-07-20,0.0,13.296,350.0,49.36,103.164,8.913369600000001
2023-07-21,0.0,29.184,542.336,116.0,171.88,14.850432
2023-07-22,0.0,21.744,522.224,114.08,164.51200000000003,14.213836800000003
2023-07-23,0.0,29.056,540.144,116.384,171.39600000000002,14.808614400000002
2023-07-24,0.0,30.672,505.696,104.88,160.312,13.850956800000002
2023-07-25,0.0,10.208,444.224,116.512,142.736,12.3323904
2023-07-26,0.0,20.688,214.176,21.328,64.04799999999999,5.5337472
2023-07-27,0.0,27.632,549.472,118.016,173.77999999999997,15.014591999999999
2023-07-28,0.0,3.776,487.552,123.824,153.788,13.287283200000001
2023-07-29,0.0,35.264,593.28,131.136,189.92,16.409088
2023-07-30,0.0,31.856,577.296,127.44,184.14800000000002,15.910387200000002
2023-07-31,0.0,34.592,576.896,127.68,184.79199999999997,15.966028799999998
2023-08-01,0.0,36.16,592.496,132.08,190.184,16.4318976
2023-08-02,0.0,37.504,600.848,133.904,193.064,16.6807296
2023-08-03,0.0,37.808,595.696,132.32,191.45600000000002,16.5417984
2023-08-04,0.0,37.936,597.248,134.672,192.46400000000003,16.628889600000004
2023-08-05,0.0,38.08,598.016,135.888,192.996,16.6748544
2023-08-06,0.0,40.784,613.152,136.32,197.56400000000002,17.069529600000003
2023-08-07,0.0,5.408,309.392,87.76,100.64,8.695296
2023-08-08,0.0,37.92,373.344,25.168,109.108,9.4269312
2023-08-09,0.0,1.168,128.48,15.52,36.292,3.1356288
2023-08-10,0.0,40.656,413.2,122.944,144.2,12.458879999999999
2023-08-11,0.0,30.608,601.088,135.216,191.72799999999998,16.5652992
2023-08-12,0.0,32.832,458.624,138.48,157.484,13.606617600000002
2023-08-13,0.0,43.072,660.976,153.936,214.496,18.532454400000002
2023-08-14,0.0,48.848,659.264,137.696,211.452,18.2694528
2023-08-15,0.0,47.296,641.424,148.432,209.288,18.082483200000002
2023-08-16,0.0,47.744,640.272,147.632,208.91200000000003,18.049996800000002
2023-08-17,0.0,47.776,638.48,148.624,208.72,18.033408
2023-08-18,0.0,48.24,140.864,10.24,49.836000000000006,4.3058304000000005
2023-08-19,0.0,18.464,603.632,155.36,194.364,16.7930496
2023-08-20,0.0,52.576,661.856,135.744,212.544,18.363801600000002
2023-08-21,0.0,53.776,674.768,158.896,221.85999999999999,19.168703999999998
2023-08-22,0.0,52.192,661.728,156.304,217.55599999999998,18.7968384
2023-08-23,0.0,54.896,669.984,157.856,220.684,19.0670976
2023-08-24,0.0,5.888,100.608,54.848,40.336,3.4850304
2023-08-25,0.0,60.416,702.976,166.752,232.536,20.0911104
2023-08-26,0.0,63.056,716.56,170.56,237.54399999999998,20.5238016
2023-08-27,0.0,65.088,726.912,172.544,241.136,20.834150400000002
2023-08-28,0.0,66.032,721.52,170.912,239.616,20.702822400000002
2023-08-29,0.0,64.16,707.136,156.96,232.064,20.0503296
2023-08-30,0.0,66.096,714.624,170.224,237.736,20.5403904
2023-08-31,0.0,67.12,718.688,171.216,239.256,20.6717184
2023-09-01,0.0,23.68,120.128,31.872,43.92,3.7946880000000003
2023-09-02,0.0,3.76,227.344,104.64,83.93599999999999,7.2520704
2023-09-03,0.0,46.768,462.272,58.72,141.94,12.263616
2023-09-04,0.0,43.872,267.264,10.48,80.40400000000001,6.946905600000001
2023-09-05,0.0,17.024,274.704,55.632,86.84,7.502976
2023-09-06,0.0,74.896,393.344,23.264,122.876,10.616486400000001
2023-09-07,0.0,19.936,167.872,56.4,61.05200000000001,5.274892800000001
2023-09-08,0.0,15.136,295.152,50.304,90.148,7.7887872
2023-09-09,0.0,17.264,364.24,84.784,116.572,10.071820800000001
2023-09-10,0.0,65.136,728.624,178.608,243.09199999999998,21.003148799999998
2023-09-11,0.0,74.352,749.488,184.368,252.05200000000002,21.7772928
2023-09-12,0.0,72.0,432.192,181.6,171.448,14.813107200000001
2023-09-13,0.0,41.936,41.648,10.976,23.64,2.0424960000000003
2023-09-14,0.0,15.376,290.96,197.536,125.96799999999999,10.8836352
2023-09-15,0.0,94.896,803.92,191.312,272.532,23.5467648
2023-09-16,0.0,98.112,812.016,196.816,276.736,23.9099904
2023-09-17,0.0,95.056,787.616,190.56,268.308,23.181811200000002
2023-09-18,0.0,92.096,524.608,158.352,193.76399999999998,16.741209599999998
2023-09-19,0.0,89.232,721.68,172.384,245.82399999999998,21.2391936
2023-09-20,0.0,96.624,779.68,150.096,256.6,22.170240000000003
2023-09-21,0.0,99.168,787.312,190.544,269.25600000000003,23.263718400000005
2023-09-22,0.0,64.544,715.28,184.48,241.076,20.8289664
2023-09-23,0.0,102.736,792.112,195.36,272.552,23.548492800000002
2023-09-24,0.0,104.144,630.928,137.696,218.192,18.8517888
2023-09-25,0.0,105.088,740.448,195.568,260.276,22.487846400000002
2023-09-26,0.0,108.368,760.64,136.56,251.392,21.7202688
2023-09-27,0.0,5.936,200.24,47.68,63.464000000000006,5.483289600000001
2023-09-28,0.0,123.792,876.368,166.336,291.624,25.196313600000003
2023-09-29,0.0,114.368,800.496,92.896,251.94,21.767616
2023-09-30,0.0,80.176,521.072,109.92,177.792,15.361228800000001
2023-10-01,0.0,105.584,871.968,218.224,298.94399999999996,25.828761599999996
2023-10-02,0.0,129.536,867.68,219.792,304.25199999999995,26.287372799999996
2023-10-03,0.0,130.02,827.536,194.592,288.037,24.8863968
2023-10-04,0.0,34.74,99.936,89.056,55.93300000000001,4.8326112000000006
2023-10-05,0.0,132.72,884.5,219.232,309.113,26.7073632
2023-10-06,0.0,4.66,143.32,12.528,40.126999999999995,3.4669727999999997
2023-10-07,0.0,1.74,62.096,25.536,22.343,1.9304352
2023-10-08,0.0,7.744,211.84,61.12,70.176,6.0632064
2023-10-09,0.0,91.5,897.3,225.456,303.56399999999996,26.2279296
2023-10-10,0.0,143.46,906.1,224.32,318.46999999999997,27.515808
2023-10-11,0.0,31.024,717.2,131.952,220.044,19.011801600000002
2023-10-12,0.0,5.584,86.0,38.24,32.456,2.8041984
2023-10-13,0.0,148.608,700.06,121.984,242.66299999999998,20.9660832
2023-10-14,0.0,147.728,824.1,77.264,262.27299999999997,22.6603872
2023-10-15,0.0,102.928,628.84,206.64,234.602,20.2696128
2023-10-16,0.0,89.36,519.68,181.856,197.724,17.0833536
2023-10-17,0.0,15.824,172.32,32.0,55.036,4.7551104
2023-10-18,0.0,86.16,461.04,189.84,184.26000000000002,15.920064000000002
2023-10-19,0.0,54.352,446.688,108.224,152.316,13.160102400000001
2023-10-20,0.0,46.8,554.16,210.464,202.856,17.526758400000002
2023-10-21,0.0,154.144,896.6,228.336,319.77000000000004,27.628128000000004
2023-10-22,0.0,156.42,797.344,178.144,282.977,24.449212799999998
2023-10-23,0.0,137.22,858.7,12.656,252.144,21.785241600000003
2023-10-24,0.0,51.64,265.7,35.04,88.095,7.611408
2023-10-25,0.0,153.96,916.22,240.096,327.569,28.301961600000002
2023-10-26,0.0,167.02,934.22,244.0,336.31,29.057184000000003
2023-10-27,0.0,165.96,602.72,173.056,235.43400000000003,20.341497600000004
2023-10-28,0.0,11.54,103.2,7.712,30.613000000000003,2.6449632000000003
2023-10-29,0.0,155.92,648.22,200.256,251.099,21.6949536
2023-10-30,0.0,44.144,197.26,131.168,93.143,8.0475552
2023-10-31,0.0,98.368,625.56,124.448,212.09399999999997,18.3249216
2023-11-01,0.0,155.24,410.38,140.336,176.489,15.248649600000002
2023-11-02,0.0,9.552,69.46,15.28,23.573,2.0367072
2023-11-03,0.0,6.42,90.42,37.744,33.646,2.9070144000000004
2023-11-04,0.0,68.96,876.16,268.4,303.38,26.212032
2023-11-05,0.0,193.58,997.54,265.6,364.17999999999995,31.465151999999996
2023-11-06,0.0,184.848,970.36,263.552,354.69000000000005,30.645216000000005
2023-11-07,0.0,185.888,970.72,262.72,354.832,30.657484800000002
2023-11-08,0.0,171.62,818.76,139.28,282.415,24.400656
2023-11-09,0.0,13.74,69.84,43.488,31.767,2.7446688
2023-11-10,0.0,134.54,765.44,243.584,285.891,24.700982400000004
2023-11-11,0.0,181.24,939.6,258.832,344.918,29.800915200000002
2023-11-12,0.0,164.28,588.5,210.448,240.807,20.8057248
2023-11-13,0.0,32.32,716.46,154.656,225.85900000000004,19.514217600000006
2023-11-14,0.0,3.46,58.06,39.376,25.224,2.1793536000000002
2023-11-15,0.0,131.76,655.46,180.208,241.857,20.8964448
2023-11-16,0.0,72.7,693.66,48.672,203.758,17.6046912
2023-11-17,0.0,33.56,553.8,180.496,191.96399999999997,16.5856896
2023-11-18,0.0,20.7,78.74,239.184,84.656,7.314278400000001
2023-11-19,0.0,194.3,990.3,288.064,368.166,31.8095424
2023-11-20,0.0,166.22,972.84,271.7,352.69,30.472416000000003
2023-11-21,0.0,180.1,971.04,265.2,354.085,30.592944
2023-11-22,0.0,111.94,353.5,163.44,157.22,13.583808000000001
2023-11-23,0.0,114.76,612.84,96.52,206.03,17.800992
2023-11-24,0.0,139.26,966.84,288.336,348.609,30.1198176
2023-11-25,0.0,120.82,619.12,283.904,255.961,22.115030400000002
2023-11-26,0.0,105.4,618.84,133.616,214.464,18.5296896
